subset,unit,cycle,arm,parameter,is_fault,theta_pct
DS03,13,51,E_Lin,LPC_eff_mod,0,0.01127003
DS03,13,52,E_Lin,LPC_eff_mod,0,0.0004080417
DS03,13,53,E_Lin,LPC_eff_mod,0,0.02112408
DS03,13,54,E_Lin,LPC_eff_mod,0,0.003632932
DS03,13,55,E_Lin,LPC_eff_mod,0,0.05477776
DS03,13,56,E_Lin,LPC_eff_mod,0,0.04612869
DS03,13,57,E_Lin,LPC_eff_mod,0,0.06394754
DS03,13,58,E_Lin,LPC_eff_mod,0,0.0656566
DS03,13,59,E_Lin,LPC_eff_mod,0,0.04938833
DS03,13,60,E_Lin,LPC_eff_mod,0,0.03975147
DS03,13,61,E_Lin,LPC_eff_mod,0,0.05778694
DS03,13,62,E_Lin,LPC_eff_mod,0,0.07453171
DS03,13,63,E_Lin,LPC_eff_mod,0,0.1063481
DS03,13,64,E_Lin,LPC_eff_mod,0,0.09190369
DS03,13,65,E_Lin,LPC_eff_mod,0,0.1011773
DS03,13,66,E_Lin,LPC_eff_mod,0,0.06800637
DS03,13,67,E_Lin,LPC_eff_mod,0,0.1274148
DS03,13,68,E_Lin,LPC_eff_mod,0,0.1078946
DS03,13,69,E_Lin,LPC_eff_mod,0,0.1300969
DS03,13,70,E_Lin,LPC_eff_mod,0,0.1440989
DS03,13,71,E_Lin,LPC_eff_mod,0,0.1403933
DS03,13,72,E_Lin,LPC_eff_mod,0,0.1543856
DS03,13,73,E_Lin,LPC_eff_mod,0,0.1934119
DS03,13,74,E_Lin,LPC_eff_mod,0,0.2265465
DS03,13,75,E_Lin,LPC_eff_mod,0,0.2437718
DS03,13,76,E_Lin,LPC_eff_mod,0,0.2087722
DS03,13,77,E_Lin,LPC_eff_mod,0,0.2358513
DS03,13,1,E_Lin,LPC_flow_mod,0,-0.01008423
DS03,13,2,E_Lin,LPC_flow_mod,0,-0.01270319
DS03,13,3,E_Lin,LPC_flow_mod,0,-0.01628237
DS03,13,4,E_Lin,LPC_flow_mod,0,-0.02348799
DS03,13,5,E_Lin,LPC_flow_mod,0,0.001112336
DS03,13,6,E_Lin,LPC_flow_mod,0,-0.03106434
DS03,13,7,E_Lin,LPC_flow_mod,0,-0.02909292
DS03,13,8,E_Lin,LPC_flow_mod,0,0.005299792
DS03,13,9,E_Lin,LPC_flow_mod,0,-0.005548815
DS03,13,10,E_Lin,LPC_flow_mod,0,-0.02550115
DS03,13,11,E_Lin,LPC_flow_mod,0,-0.01347825
DS03,13,12,E_Lin,LPC_flow_mod,0,-0.005005136
DS03,13,13,E_Lin,LPC_flow_mod,0,-0.0344162
DS03,13,14,E_Lin,LPC_flow_mod,0,-0.03477434
DS03,13,15,E_Lin,LPC_flow_mod,0,0.005742339
DS03,13,16,E_Lin,LPC_flow_mod,0,0.007644886
DS03,13,17,E_Lin,LPC_flow_mod,0,-0.01843115
DS03,13,18,E_Lin,LPC_flow_mod,0,-0.01833269
DS03,13,19,E_Lin,LPC_flow_mod,0,-0.005138723
DS03,13,20,E_Lin,LPC_flow_mod,0,-0.02753497
DS03,13,21,E_Lin,LPC_flow_mod,0,-0.03005228
DS03,13,22,E_Lin,LPC_flow_mod,0,-0.0168795
DS03,13,23,E_Lin,LPC_flow_mod,0,-0.00650299
DS03,13,24,E_Lin,LPC_flow_mod,0,-0.003029122
DS03,13,25,E_Lin,LPC_flow_mod,0,-0.002603087
DS03,13,26,E_Lin,LPC_flow_mod,0,-0.003414382
DS03,13,27,E_Lin,LPC_flow_mod,0,-0.01902258
DS03,13,28,E_Lin,LPC_flow_mod,0,-0.01993771
DS03,13,29,E_Lin,LPC_flow_mod,0,-0.01026783
DS03,13,30,E_Lin,LPC_flow_mod,0,0.003243119
DS03,13,31,E_Lin,LPC_flow_mod,0,-0.008356943
DS03,13,32,E_Lin,LPC_flow_mod,0,-0.0117563
DS03,13,33,E_Lin,LPC_flow_mod,0,-0.01204512
DS03,13,34,E_Lin,LPC_flow_mod,0,0.003903361
DS03,13,35,E_Lin,LPC_flow_mod,0,-0.00525124
DS03,13,36,E_Lin,LPC_flow_mod,0,0.003220361
DS03,13,37,E_Lin,LPC_flow_mod,0,-0.01208704
DS03,13,38,E_Lin,LPC_flow_mod,0,-0.006235159
DS03,13,39,E_Lin,LPC_flow_mod,0,-0.01060841
DS03,13,40,E_Lin,LPC_flow_mod,0,-0.003309055
DS03,13,41,E_Lin,LPC_flow_mod,0,-0.0193646
DS03,13,42,E_Lin,LPC_flow_mod,0,-0.0005779086
DS03,13,43,E_Lin,LPC_flow_mod,0,0.001982419
DS03,13,44,E_Lin,LPC_flow_mod,0,0.0004809808
DS03,13,45,E_Lin,LPC_flow_mod,0,0.001822593
DS03,13,46,E_Lin,LPC_flow_mod,0,-0.0008802374
DS03,13,47,E_Lin,LPC_flow_mod,0,-0.02039879
DS03,13,48,E_Lin,LPC_flow_mod,0,-0.0006561292
DS03,13,49,E_Lin,LPC_flow_mod,0,0.006557799
DS03,13,50,E_Lin,LPC_flow_mod,0,0.02084417
DS03,13,51,E_Lin,LPC_flow_mod,0,-0.00686589
DS03,13,52,E_Lin,LPC_flow_mod,0,-0.002740236
DS03,13,53,E_Lin,LPC_flow_mod,0,0.0180749
DS03,13,54,E_Lin,LPC_flow_mod,0,-0.00825629
DS03,13,55,E_Lin,LPC_flow_mod,0,0.01456627
DS03,13,56,E_Lin,LPC_flow_mod,0,-0.01207782
DS03,13,57,E_Lin,LPC_flow_mod,0,0.01485467
DS03,13,58,E_Lin,LPC_flow_mod,0,0.004644897
DS03,13,59,E_Lin,LPC_flow_mod,0,0.001270947
DS03,13,60,E_Lin,LPC_flow_mod,0,0.000450823
DS03,13,61,E_Lin,LPC_flow_mod,0,0.01515947
DS03,13,62,E_Lin,LPC_flow_mod,0,0.01621817
DS03,13,63,E_Lin,LPC_flow_mod,0,0.02056254
DS03,13,64,E_Lin,LPC_flow_mod,0,0.02579132
DS03,13,65,E_Lin,LPC_flow_mod,0,0.01284008
DS03,13,66,E_Lin,LPC_flow_mod,0,0.01441185
DS03,13,67,E_Lin,LPC_flow_mod,0,0.01396774
DS03,13,68,E_Lin,LPC_flow_mod,0,0.01639535
DS03,13,69,E_Lin,LPC_flow_mod,0,0.0313935
DS03,13,70,E_Lin,LPC_flow_mod,0,0.0214428
DS03,13,71,E_Lin,LPC_flow_mod,0,-0.01101527
DS03,13,72,E_Lin,LPC_flow_mod,0,-0.001724368
DS03,13,73,E_Lin,LPC_flow_mod,0,0.0346683
DS03,13,74,E_Lin,LPC_flow_mod,0,0.02486681
DS03,13,75,E_Lin,LPC_flow_mod,0,0.04803362
DS03,13,76,E_Lin,LPC_flow_mod,0,0.03143853
DS03,13,77,E_Lin,LPC_flow_mod,0,0.02148596
DS03,13,1,E_MLP,HPT_eff_mod,1,-0.03848355
DS03,13,2,E_MLP,HPT_eff_mod,1,0.003074401
DS03,13,3,E_MLP,HPT_eff_mod,1,-0.009978734
DS03,13,4,E_MLP,HPT_eff_mod,1,-0.01500539
DS03,13,5,E_MLP,HPT_eff_mod,1,0.01160382
DS03,13,6,E_MLP,HPT_eff_mod,1,0.01392879
DS03,13,7,E_MLP,HPT_eff_mod,1,-0.0356409
DS03,13,8,E_MLP,HPT_eff_mod,1,-0.01320205
DS03,13,9,E_MLP,HPT_eff_mod,1,-0.04526702
DS03,13,10,E_MLP,HPT_eff_mod,1,-0.02503559
DS03,13,11,E_MLP,HPT_eff_mod,1,-0.002435668
DS03,13,12,E_MLP,HPT_eff_mod,1,-0.03558016
DS03,13,13,E_MLP,HPT_eff_mod,1,-0.01390043
DS03,13,14,E_MLP,HPT_eff_mod,1,-0.01117612
DS03,13,15,E_MLP,HPT_eff_mod,1,-0.009643992
DS03,13,16,E_MLP,HPT_eff_mod,1,-0.01964186
DS03,13,17,E_MLP,HPT_eff_mod,1,-0.0171111
DS03,13,18,E_MLP,HPT_eff_mod,1,-0.03736363
DS03,13,19,E_MLP,HPT_eff_mod,1,-0.06368215
DS03,13,20,E_MLP,HPT_eff_mod,1,-0.01224273
DS03,13,21,E_MLP,HPT_eff_mod,1,-0.02728175
DS03,13,22,E_MLP,HPT_eff_mod,1,-0.02285319
DS03,13,23,E_MLP,HPT_eff_mod,1,-0.0268272
DS03,13,24,E_MLP,HPT_eff_mod,1,-0.09876265
DS03,13,25,E_MLP,HPT_eff_mod,1,-0.02408709
DS03,13,26,E_MLP,HPT_eff_mod,1,-0.1169397
DS03,13,27,E_MLP,HPT_eff_mod,1,-0.05143338
DS03,13,28,E_MLP,HPT_eff_mod,1,-0.03367895
DS03,13,29,E_MLP,HPT_eff_mod,1,-0.07861287
DS03,13,30,E_MLP,HPT_eff_mod,1,-0.09957584
DS03,13,31,E_MLP,HPT_eff_mod,1,-0.03177618
DS03,13,32,E_MLP,HPT_eff_mod,1,-0.09643072
DS03,13,33,E_MLP,HPT_eff_mod,1,-0.1012111
DS03,13,34,E_MLP,HPT_eff_mod,1,-0.1471267
DS03,13,35,E_MLP,HPT_eff_mod,1,-0.0675474
DS03,13,36,E_MLP,HPT_eff_mod,1,-0.0493273
DS03,13,37,E_MLP,HPT_eff_mod,1,-0.07698966
DS03,13,38,E_MLP,HPT_eff_mod,1,-0.06599271
DS03,13,39,E_MLP,HPT_eff_mod,1,-0.01777941
DS03,13,40,E_MLP,HPT_eff_mod,1,-0.1789029
DS03,13,41,E_MLP,HPT_eff_mod,1,-0.1346689
DS03,13,42,E_MLP,HPT_eff_mod,1,-0.143342
DS03,13,43,E_MLP,HPT_eff_mod,1,-0.2206123
DS03,13,44,E_MLP,HPT_eff_mod,1,-0.1519686
DS03,13,45,E_MLP,HPT_eff_mod,1,-0.1251082
DS03,13,46,E_MLP,HPT_eff_mod,1,-0.1191853
DS03,13,47,E_MLP,HPT_eff_mod,1,-0.1300965
DS03,13,48,E_MLP,HPT_eff_mod,1,-0.1688935
DS03,13,49,E_MLP,HPT_eff_mod,1,-0.158364
DS03,13,50,E_MLP,HPT_eff_mod,1,-0.310408
DS03,13,51,E_MLP,HPT_eff_mod,1,-0.215012
DS03,13,52,E_MLP,HPT_eff_mod,1,-0.2230993
DS03,13,53,E_MLP,HPT_eff_mod,1,-0.2589507
DS03,13,54,E_MLP,HPT_eff_mod,1,-0.1452945
DS03,13,55,E_MLP,HPT_eff_mod,1,-0.3464965
DS03,13,56,E_MLP,HPT_eff_mod,1,-0.2276851
DS03,13,57,E_MLP,HPT_eff_mod,1,-0.235624
DS03,13,58,E_MLP,HPT_eff_mod,1,-0.2218877
DS03,13,59,E_MLP,HPT_eff_mod,1,-0.2237703
DS03,13,60,E_MLP,HPT_eff_mod,1,-0.2943446
DS03,13,61,E_MLP,HPT_eff_mod,1,-0.2641865
DS03,13,62,E_MLP,HPT_eff_mod,1,-0.2579268
DS03,13,63,E_MLP,HPT_eff_mod,1,-0.2603506
DS03,13,64,E_MLP,HPT_eff_mod,1,-0.2694804
DS03,13,65,E_MLP,HPT_eff_mod,1,-0.2929245
DS03,13,66,E_MLP,HPT_eff_mod,1,-0.2740396
DS03,13,67,E_MLP,HPT_eff_mod,1,-0.2412308
DS03,13,68,E_MLP,HPT_eff_mod,1,-0.3335941
DS03,13,69,E_MLP,HPT_eff_mod,1,-0.2561362
DS03,13,70,E_MLP,HPT_eff_mod,1,-0.3270744
DS03,13,71,E_MLP,HPT_eff_mod,1,-0.3409827
DS03,13,72,E_MLP,HPT_eff_mod,1,-0.3780501
DS03,13,73,E_MLP,HPT_eff_mod,1,-0.2093816
DS03,13,74,E_MLP,HPT_eff_mod,1,-0.2489828
DS03,13,75,E_MLP,HPT_eff_mod,1,-0.1540162
DS03,13,76,E_MLP,HPT_eff_mod,1,-0.3613907
DS03,13,77,E_MLP,HPT_eff_mod,1,-0.2575413
DS03,13,1,E_MLP,fan_eff_mod,0,0.08895756
DS03,13,2,E_MLP,fan_eff_mod,0,-0.1647441
DS03,13,3,E_MLP,fan_eff_mod,0,0.1031734
DS03,13,4,E_MLP,fan_eff_mod,0,0.1149452
DS03,13,5,E_MLP,fan_eff_mod,0,0.2458071
DS03,13,6,E_MLP,fan_eff_mod,0,0.461944
DS03,13,7,E_MLP,fan_eff_mod,0,0.2449072
DS03,13,8,E_MLP,fan_eff_mod,0,0.4211316
DS03,13,9,E_MLP,fan_eff_mod,0,0.1505372
DS03,13,10,E_MLP,fan_eff_mod,0,0.2275513
DS03,13,11,E_MLP,fan_eff_mod,0,0.1309092
DS03,13,12,E_MLP,fan_eff_mod,0,0.3806225
DS03,13,13,E_MLP,fan_eff_mod,0,0.155206
DS03,13,14,E_MLP,fan_eff_mod,0,0.217695
DS03,13,15,E_MLP,fan_eff_mod,0,-0.001056438
DS03,13,16,E_MLP,fan_eff_mod,0,0.30862
DS03,13,17,E_MLP,fan_eff_mod,0,0.2719999
DS03,13,18,E_MLP,fan_eff_mod,0,-0.1182634
DS03,13,19,E_MLP,fan_eff_mod,0,-0.2995983
DS03,13,20,E_MLP,fan_eff_mod,0,-0.09517763
DS03,13,21,E_MLP,fan_eff_mod,0,-0.2207611
DS03,13,22,E_MLP,fan_eff_mod,0,0.3552387
DS03,13,23,E_MLP,fan_eff_mod,0,-0.3135844
DS03,13,24,E_MLP,fan_eff_mod,0,-0.07353522
DS03,13,25,E_MLP,fan_eff_mod,0,0.123548
DS03,13,26,E_MLP,fan_eff_mod,0,-0.7811913
DS03,13,27,E_MLP,fan_eff_mod,0,-0.3312876
DS03,13,28,E_MLP,fan_eff_mod,0,-0.1855437
DS03,13,29,E_MLP,fan_eff_mod,0,-0.06762026
DS03,13,30,E_MLP,fan_eff_mod,0,-0.6504717
DS03,13,31,E_MLP,fan_eff_mod,0,-0.1165571
DS03,13,32,E_MLP,fan_eff_mod,0,-0.305265
DS03,13,33,E_MLP,fan_eff_mod,0,-0.4408468
DS03,13,34,E_MLP,fan_eff_mod,0,-1.208498
DS03,13,35,E_MLP,fan_eff_mod,0,-0.1689081
DS03,13,36,E_MLP,fan_eff_mod,0,-0.3777795
DS03,13,37,E_MLP,fan_eff_mod,0,-0.4586889
DS03,13,38,E_MLP,fan_eff_mod,0,-0.1301547
DS03,13,39,E_MLP,fan_eff_mod,0,0.1375667
DS03,13,40,E_MLP,fan_eff_mod,0,-1.762632
DS03,13,41,E_MLP,fan_eff_mod,0,-1.012295
DS03,13,42,E_MLP,fan_eff_mod,0,-1.243899
DS03,13,43,E_MLP,fan_eff_mod,0,-1.891955
DS03,13,44,E_MLP,fan_eff_mod,0,-1.169338
DS03,13,45,E_MLP,fan_eff_mod,0,-0.5362087
DS03,13,46,E_MLP,fan_eff_mod,0,-0.2827018
DS03,13,47,E_MLP,fan_eff_mod,0,-0.7607127
DS03,13,48,E_MLP,fan_eff_mod,0,-0.8175439
DS03,13,49,E_MLP,fan_eff_mod,0,-1.279037
DS03,13,50,E_MLP,fan_eff_mod,0,-2.183076
DS03,13,51,E_MLP,fan_eff_mod,0,-1.461617
DS03,13,52,E_MLP,fan_eff_mod,0,-1.801924
DS03,13,53,E_MLP,fan_eff_mod,0,-1.62123
DS03,13,54,E_MLP,fan_eff_mod,0,-0.1732035
DS03,13,55,E_MLP,fan_eff_mod,0,-2.614223
DS03,13,56,E_MLP,fan_eff_mod,0,-1.804195
DS03,13,57,E_MLP,fan_eff_mod,0,-1.433042
DS03,13,58,E_MLP,fan_eff_mod,0,-1.033746
DS03,13,59,E_MLP,fan_eff_mod,0,-1.561696
DS03,13,60,E_MLP,fan_eff_mod,0,-2.209994
DS03,13,61,E_MLP,fan_eff_mod,0,-1.11009
DS03,13,62,E_MLP,fan_eff_mod,0,-1.396995
DS03,13,63,E_MLP,fan_eff_mod,0,-1.27799
DS03,13,64,E_MLP,fan_eff_mod,0,-1.304949
DS03,13,65,E_MLP,fan_eff_mod,0,-1.064954
DS03,13,66,E_MLP,fan_eff_mod,0,-1.203588
DS03,13,67,E_MLP,fan_eff_mod,0,-0.6469117
DS03,13,68,E_MLP,fan_eff_mod,0,-2.151553
DS03,13,69,E_MLP,fan_eff_mod,0,-0.618619
DS03,13,70,E_MLP,fan_eff_mod,0,-1.525764
DS03,13,71,E_MLP,fan_eff_mod,0,-3.056074
DS03,13,72,E_MLP,fan_eff_mod,0,-2.369639
DS03,13,73,E_MLP,fan_eff_mod,0,-0.8667181
DS03,13,74,E_MLP,fan_eff_mod,0,-1.324056
DS03,13,75,E_MLP,fan_eff_mod,0,-0.4451669
DS03,13,76,E_MLP,fan_eff_mod,0,-2.262291
DS03,13,77,E_MLP,fan_eff_mod,0,-1.563812
DS03,13,1,E_MLP,fan_flow_mod,0,0.1453645
DS03,13,2,E_MLP,fan_flow_mod,0,0.1669719
DS03,13,3,E_MLP,fan_flow_mod,0,0.08442684
DS03,13,4,E_MLP,fan_flow_mod,0,0.05275129
DS03,13,5,E_MLP,fan_flow_mod,0,-0.03798897
DS03,13,6,E_MLP,fan_flow_mod,0,0.1626221
DS03,13,7,E_MLP,fan_flow_mod,0,0.01411787
DS03,13,8,E_MLP,fan_flow_mod,0,-0.01694351
DS03,13,9,E_MLP,fan_flow_mod,0,0.1134821
DS03,13,10,E_MLP,fan_flow_mod,0,-0.01766488
DS03,13,11,E_MLP,fan_flow_mod,0,0.01213457
DS03,13,12,E_MLP,fan_flow_mod,0,-0.09946994
DS03,13,13,E_MLP,fan_flow_mod,0,0.08579994
DS03,13,14,E_MLP,fan_flow_mod,0,-0.001965164
DS03,13,15,E_MLP,fan_flow_mod,0,0.08515457
DS03,13,16,E_MLP,fan_flow_mod,0,-0.06817848
DS03,13,17,E_MLP,fan_flow_mod,0,-0.001186791
DS03,13,18,E_MLP,fan_flow_mod,0,0.3139252
DS03,13,19,E_MLP,fan_flow_mod,0,0.1749464
DS03,13,20,E_MLP,fan_flow_mod,0,0.08330233
DS03,13,21,E_MLP,fan_flow_mod,0,0.05961926
DS03,13,22,E_MLP,fan_flow_mod,0,0.04683235
DS03,13,23,E_MLP,fan_flow_mod,0,0.005979953
DS03,13,24,E_MLP,fan_flow_mod,0,-0.1774938
DS03,13,25,E_MLP,fan_flow_mod,0,-0.09227189
DS03,13,26,E_MLP,fan_flow_mod,0,0.2936377
DS03,13,27,E_MLP,fan_flow_mod,0,0.2392224
DS03,13,28,E_MLP,fan_flow_mod,0,-0.0800636
DS03,13,29,E_MLP,fan_flow_mod,0,0.01341402
DS03,13,30,E_MLP,fan_flow_mod,0,0.2262259
DS03,13,31,E_MLP,fan_flow_mod,0,0.0007638229
DS03,13,32,E_MLP,fan_flow_mod,0,-0.0914551
DS03,13,33,E_MLP,fan_flow_mod,0,0.3665393
DS03,13,34,E_MLP,fan_flow_mod,0,0.2020954
DS03,13,35,E_MLP,fan_flow_mod,0,-0.103294
DS03,13,36,E_MLP,fan_flow_mod,0,-0.1374641
DS03,13,37,E_MLP,fan_flow_mod,0,-0.06643839
DS03,13,38,E_MLP,fan_flow_mod,0,-0.1351805
DS03,13,39,E_MLP,fan_flow_mod,0,-0.1039972
DS03,13,40,E_MLP,fan_flow_mod,0,0.3366182
DS03,13,41,E_MLP,fan_flow_mod,0,0.2494852
DS03,13,42,E_MLP,fan_flow_mod,0,0.5313988
DS03,13,43,E_MLP,fan_flow_mod,0,0.4075407
DS03,13,44,E_MLP,fan_flow_mod,0,0.2225752
DS03,13,45,E_MLP,fan_flow_mod,0,0.005158355
DS03,13,46,E_MLP,fan_flow_mod,0,-0.06193032
DS03,13,47,E_MLP,fan_flow_mod,0,0.376299
DS03,13,48,E_MLP,fan_flow_mod,0,0.4599819
DS03,13,49,E_MLP,fan_flow_mod,0,0.1316833
DS03,13,50,E_MLP,fan_flow_mod,0,0.6167799
DS03,13,51,E_MLP,fan_flow_mod,0,0.5534313
DS03,13,52,E_MLP,fan_flow_mod,0,0.1798349
DS03,13,53,E_MLP,fan_flow_mod,0,0.2137776
DS03,13,54,E_MLP,fan_flow_mod,0,-0.01259406
DS03,13,55,E_MLP,fan_flow_mod,0,0.3630215
DS03,13,56,E_MLP,fan_flow_mod,0,0.3034098
DS03,13,57,E_MLP,fan_flow_mod,0,0.5437233
DS03,13,58,E_MLP,fan_flow_mod,0,0.1371312
DS03,13,59,E_MLP,fan_flow_mod,0,0.417264
DS03,13,60,E_MLP,fan_flow_mod,0,-0.1946015
DS03,13,61,E_MLP,fan_flow_mod,0,0.04510462
DS03,13,62,E_MLP,fan_flow_mod,0,0.002978248
DS03,13,63,E_MLP,fan_flow_mod,0,-0.3076149
DS03,13,64,E_MLP,fan_flow_mod,0,-0.1586621
DS03,13,65,E_MLP,fan_flow_mod,0,0.1599972
DS03,13,66,E_MLP,fan_flow_mod,0,-0.2397932
DS03,13,67,E_MLP,fan_flow_mod,0,-0.3598107
DS03,13,68,E_MLP,fan_flow_mod,0,0.23362
DS03,13,69,E_MLP,fan_flow_mod,0,-0.3011772
DS03,13,70,E_MLP,fan_flow_mod,0,-0.5522311
DS03,13,71,E_MLP,fan_flow_mod,0,-0.212201
DS03,13,72,E_MLP,fan_flow_mod,0,0.1082016
DS03,13,73,E_MLP,fan_flow_mod,0,-0.9371581
DS03,13,74,E_MLP,fan_flow_mod,0,-0.5840939
DS03,13,75,E_MLP,fan_flow_mod,0,-0.9574034
DS03,13,76,E_MLP,fan_flow_mod,0,-0.6918895
DS03,13,77,E_MLP,fan_flow_mod,0,-0.9610286
DS03,13,1,E_MLP,HPC_eff_mod,0,-0.01870791
DS03,13,2,E_MLP,HPC_eff_mod,0,0.02989177
DS03,13,3,E_MLP,HPC_eff_mod,0,-0.01736852
DS03,13,4,E_MLP,HPC_eff_mod,0,-0.006215557
DS03,13,5,E_MLP,HPC_eff_mod,0,0.003797678
DS03,13,6,E_MLP,HPC_eff_mod,0,-0.02327536
DS03,13,7,E_MLP,HPC_eff_mod,0,-0.05898054
DS03,13,8,E_MLP,HPC_eff_mod,0,0.01988239
DS03,13,9,E_MLP,HPC_eff_mod,0,-0.0253581
DS03,13,10,E_MLP,HPC_eff_mod,0,0.002950431
DS03,13,11,E_MLP,HPC_eff_mod,0,-0.01153267
DS03,13,12,E_MLP,HPC_eff_mod,0,-0.01685949
DS03,13,13,E_MLP,HPC_eff_mod,0,-0.0168545
DS03,13,14,E_MLP,HPC_eff_mod,0,-0.01028703
DS03,13,15,E_MLP,HPC_eff_mod,0,0.006028747
DS03,13,16,E_MLP,HPC_eff_mod,0,0.009267176
DS03,13,17,E_MLP,HPC_eff_mod,0,-0.06918031
DS03,13,18,E_MLP,HPC_eff_mod,0,-0.04545779
DS03,13,19,E_MLP,HPC_eff_mod,0,-0.0101364
DS03,13,20,E_MLP,HPC_eff_mod,0,-0.003942574
DS03,13,21,E_MLP,HPC_eff_mod,0,-0.01874466
DS03,13,22,E_MLP,HPC_eff_mod,0,-0.01557669
DS03,13,23,E_MLP,HPC_eff_mod,0,0.01270744
DS03,13,24,E_MLP,HPC_eff_mod,0,0.005483012
DS03,13,25,E_MLP,HPC_eff_mod,0,-0.03102345
DS03,13,26,E_MLP,HPC_eff_mod,0,0.01316044
DS03,13,27,E_MLP,HPC_eff_mod,0,-0.04102951
DS03,13,28,E_MLP,HPC_eff_mod,0,0.03586496
DS03,13,29,E_MLP,HPC_eff_mod,0,0.02986081
DS03,13,30,E_MLP,HPC_eff_mod,0,0.008959967
DS03,13,31,E_MLP,HPC_eff_mod,0,0.01639923
DS03,13,32,E_MLP,HPC_eff_mod,0,-0.02050861
DS03,13,33,E_MLP,HPC_eff_mod,0,-0.04676331
DS03,13,34,E_MLP,HPC_eff_mod,0,0.00634746
DS03,13,35,E_MLP,HPC_eff_mod,0,0.02213762
DS03,13,36,E_MLP,HPC_eff_mod,0,0.04134518
DS03,13,37,E_MLP,HPC_eff_mod,0,-0.03226336
DS03,13,38,E_MLP,HPC_eff_mod,0,0.01993566
DS03,13,39,E_MLP,HPC_eff_mod,0,-0.05983062
DS03,13,40,E_MLP,HPC_eff_mod,0,0.01073228
DS03,13,41,E_MLP,HPC_eff_mod,0,-0.03168623
DS03,13,42,E_MLP,HPC_eff_mod,0,-0.0309339
DS03,13,43,E_MLP,HPC_eff_mod,0,-0.006044374
DS03,13,44,E_MLP,HPC_eff_mod,0,-0.01026991
DS03,13,45,E_MLP,HPC_eff_mod,0,-0.003242568
DS03,13,46,E_MLP,HPC_eff_mod,0,-0.0004566967
DS03,13,47,E_MLP,HPC_eff_mod,0,-0.03633533
DS03,13,48,E_MLP,HPC_eff_mod,0,-0.04734359
DS03,13,49,E_MLP,HPC_eff_mod,0,-0.03096719
DS03,13,50,E_MLP,HPC_eff_mod,0,-0.01978416
DS03,13,51,E_MLP,HPC_eff_mod,0,-0.06328496
DS03,13,52,E_MLP,HPC_eff_mod,0,-0.05441678
DS03,13,53,E_MLP,HPC_eff_mod,0,-0.0003464273
DS03,13,54,E_MLP,HPC_eff_mod,0,-0.1059408
DS03,13,55,E_MLP,HPC_eff_mod,0,-0.04657904
DS03,13,56,E_MLP,HPC_eff_mod,0,-0.1256617
DS03,13,57,E_MLP,HPC_eff_mod,0,-0.0742071
DS03,13,58,E_MLP,HPC_eff_mod,0,-0.08050175
DS03,13,59,E_MLP,HPC_eff_mod,0,-0.1825501
DS03,13,60,E_MLP,HPC_eff_mod,0,-0.1466532
DS03,13,61,E_MLP,HPC_eff_mod,0,-0.09119043
DS03,13,62,E_MLP,HPC_eff_mod,0,-0.1879281
DS03,13,63,E_MLP,HPC_eff_mod,0,-0.1929869
DS03,13,64,E_MLP,HPC_eff_mod,0,-0.1722431
DS03,13,65,E_MLP,HPC_eff_mod,0,-0.2304375
DS03,13,66,E_MLP,HPC_eff_mod,0,-0.2535028
DS03,13,67,E_MLP,HPC_eff_mod,0,-0.2460281
DS03,13,68,E_MLP,HPC_eff_mod,0,-0.28778
DS03,13,69,E_MLP,HPC_eff_mod,0,-0.3361396
DS03,13,70,E_MLP,HPC_eff_mod,0,-0.3169867
DS03,13,71,E_MLP,HPC_eff_mod,0,-0.391006
DS03,13,72,E_MLP,HPC_eff_mod,0,-0.4201165
DS03,13,73,E_MLP,HPC_eff_mod,0,-0.4217838
DS03,13,74,E_MLP,HPC_eff_mod,0,-0.4574454
DS03,13,75,E_MLP,HPC_eff_mod,0,-0.4632589
DS03,13,76,E_MLP,HPC_eff_mod,0,-0.4842344
DS03,13,77,E_MLP,HPC_eff_mod,0,-0.523779
DS03,13,1,E_MLP,HPC_flow_mod,0,0.06100099
DS03,13,2,E_MLP,HPC_flow_mod,0,-0.06236229
DS03,13,3,E_MLP,HPC_flow_mod,0,-0.0324016
DS03,13,4,E_MLP,HPC_flow_mod,0,0.03438356
DS03,13,5,E_MLP,HPC_flow_mod,0,-0.04750918
DS03,13,6,E_MLP,HPC_flow_mod,0,0.04538189
DS03,13,7,E_MLP,HPC_flow_mod,0,-0.01003472
DS03,13,8,E_MLP,HPC_flow_mod,0,0.02890217
DS03,13,9,E_MLP,HPC_flow_mod,0,-0.01266196
DS03,13,10,E_MLP,HPC_flow_mod,0,0.003095319
DS03,13,11,E_MLP,HPC_flow_mod,0,0.04915597
DS03,13,12,E_MLP,HPC_flow_mod,0,0.02160636
DS03,13,13,E_MLP,HPC_flow_mod,0,-0.005823222
DS03,13,14,E_MLP,HPC_flow_mod,0,0.06289371
DS03,13,15,E_MLP,HPC_flow_mod,0,0.01538599
DS03,13,16,E_MLP,HPC_flow_mod,0,-0.002315219
DS03,13,17,E_MLP,HPC_flow_mod,0,0.1597099
DS03,13,18,E_MLP,HPC_flow_mod,0,-0.08551193
DS03,13,19,E_MLP,HPC_flow_mod,0,-0.07772037
DS03,13,20,E_MLP,HPC_flow_mod,0,0.134822
DS03,13,21,E_MLP,HPC_flow_mod,0,0.08884531
DS03,13,22,E_MLP,HPC_flow_mod,0,0.07695322
