subset,unit,cycle,lambda,parameter,theta_true_pct,theta_hat_pct
DS03,13,3,10000,LPT_eff_mod,-0.0061569093731431,-0.000509180133999018
DS03,13,4,10000,LPT_eff_mod,-0.0284481779679321,-0.000509180133999018
DS03,13,5,10000,LPT_eff_mod,-0.0061494541100887,-0.000509180133999018
DS03,13,6,10000,LPT_eff_mod,-0.0314959310015934,-0.000509180133999018
DS03,13,7,10000,LPT_eff_mod,-0.0058838741776575,-0.000509180133999018
DS03,13,8,10000,LPT_eff_mod,-0.0332829799429617,-0.000509180133999018
DS03,13,9,10000,LPT_eff_mod,-0.00124956654957339,-0.00172654131604608
DS03,13,10,10000,LPT_eff_mod,-0.0043478166066835,-0.00172654131604608
DS03,13,11,10000,LPT_eff_mod,-0.0229932120056607,-0.00172654131604608
DS03,13,12,10000,LPT_eff_mod,-0.0447491917383065,-0.00172654131604608
DS03,13,13,10000,LPT_eff_mod,-0.0453965727527505,-0.00172654131604608
DS03,13,14,10000,LPT_eff_mod,-0.0320148101531758,-0.00172654131604608
DS03,13,15,10000,LPT_eff_mod,-0.0462548267310865,-0.00172654131604608
DS03,13,16,10000,LPT_eff_mod,-0.0290045283873191,-0.00172654131604608
DS03,13,17,10000,LPT_eff_mod,-0.0393695145788295,-0.00228951867099901
DS03,13,18,10000,LPT_eff_mod,-0.0232340281632088,-0.00228951867099901
DS03,13,19,10000,LPT_eff_mod,-0.0646539621626375,-0.00228951867099901
DS03,13,20,10000,LPT_eff_mod,-0.0539451110768865,-0.00228951867099901
DS03,13,21,10000,LPT_eff_mod,-0.0760535607313975,-0.00348964842699021
DS03,13,22,10000,LPT_eff_mod,-0.0553946329699865,-0.00348964842699021
DS03,13,23,10000,LPT_eff_mod,-0.0714157763458595,-0.00348964842699021
DS03,13,24,10000,LPT_eff_mod,-0.0741577366229395,-0.00348964842699021
DS03,13,25,10000,LPT_eff_mod,-0.0887616284866105,-0.00348964842699021
DS03,13,26,10000,LPT_eff_mod,-0.0982142280683335,-0.00348964842699021
DS03,13,27,10000,LPT_eff_mod,-0.102158969881293,-0.0052815167574343
DS03,13,28,10000,LPT_eff_mod,-0.103065631195519,-0.0052815167574343
DS03,13,29,10000,LPT_eff_mod,-0.105811806767607,-0.0052815167574343
DS03,13,30,10000,LPT_eff_mod,-0.112179520523434,-0.0052815167574343
DS03,13,31,10000,LPT_eff_mod,-0.114827700962218,-0.00693158448972007
DS03,13,32,10000,LPT_eff_mod,-0.119537291308321,-0.00831891383041432
DS03,13,33,10000,LPT_eff_mod,-0.144972777304834,-0.00831891383041432
DS03,13,34,10000,LPT_eff_mod,-0.167164730734683,-0.00908887166821382
DS03,13,35,10000,LPT_eff_mod,-0.171070034636664,-0.00908887166821382
DS03,13,36,10000,LPT_eff_mod,-0.17822552869857,-0.00908887166821382
DS03,13,37,10000,LPT_eff_mod,-0.184794456418505,-0.0108515270688146
DS03,13,38,10000,LPT_eff_mod,-0.183114476399233,-0.0108515270688146
DS03,13,39,10000,LPT_eff_mod,-0.213915924887307,-0.0113756904731106
DS03,13,40,10000,LPT_eff_mod,-0.207972982868639,-0.0113756904731106
DS03,13,41,10000,LPT_eff_mod,-0.238049507704161,-0.0113756904731106
DS03,13,42,10000,LPT_eff_mod,-0.23989413444665,-0.0137306818342391
DS03,13,43,10000,LPT_eff_mod,-0.279859671449229,-0.0137306818342391
DS03,13,44,10000,LPT_eff_mod,-0.304562580702393,-0.0174882938718937
DS03,13,45,10000,LPT_eff_mod,-0.288227950992988,-0.0174882938718937
DS03,13,46,10000,LPT_eff_mod,-0.330322945293252,-0.0182198840815028
DS03,13,47,10000,LPT_eff_mod,-0.322964354022989,-0.0182198840815028
DS03,13,48,10000,LPT_eff_mod,-0.363698449428941,-0.0230029416063171
DS03,13,49,10000,LPT_eff_mod,-0.394566537447987,-0.0230029416063171
DS03,13,50,10000,LPT_eff_mod,-0.412289293069821,-0.0230029416063171
DS03,13,51,10000,LPT_eff_mod,-0.430637513928793,-0.0235982959577766
DS03,13,52,10000,LPT_eff_mod,-0.450571107057751,-0.0235982959577766
DS03,13,53,10000,LPT_eff_mod,-0.481088269568977,-0.0259272937911983
DS03,13,54,10000,LPT_eff_mod,-0.526301939264853,-0.031119572864766
DS03,13,55,10000,LPT_eff_mod,-0.528717945418172,-0.031119572864766
DS03,13,56,10000,LPT_eff_mod,-0.599360886578067,-0.031303430070551
DS03,13,57,10000,LPT_eff_mod,-0.611004311566742,-0.0354246143209625
DS03,13,58,10000,LPT_eff_mod,-0.659648562155183,-0.0378220274972535
DS03,13,59,10000,LPT_eff_mod,-0.71937555639846,-0.0378220274972535
DS03,13,60,10000,LPT_eff_mod,-0.759348498075407,-0.0415307241465931
DS03,13,61,10000,LPT_eff_mod,-0.808320710413902,-0.0430241939567059
DS03,13,62,10000,LPT_eff_mod,-0.859677283313996,-0.0475411247057831
DS03,13,63,10000,LPT_eff_mod,-0.926000776736272,-0.0492586981632131
DS03,13,64,10000,LPT_eff_mod,-0.951891853744744,-0.0492586981632131
DS03,13,65,10000,LPT_eff_mod,-1.02788796883862,-0.0582319031872714
DS03,13,66,10000,LPT_eff_mod,-1.08967603570535,-0.0582319031872714
DS03,13,67,10000,LPT_eff_mod,-1.15375306280724,-0.0657555040856722
DS03,13,68,10000,LPT_eff_mod,-1.22424354301456,-0.0657555040856722
DS03,13,69,10000,LPT_eff_mod,-1.30129254251947,-0.0724828312279158
DS03,13,70,10000,LPT_eff_mod,-1.3838478458588,-0.0748291100935676
DS03,13,71,10000,LPT_eff_mod,-1.47207603157283,-0.0748291100935676
DS03,13,72,10000,LPT_eff_mod,-1.57249601370962,-0.0748291100935676
DS03,13,73,10000,LPT_eff_mod,-1.65758647947706,-0.0956470582541224
DS03,13,74,10000,LPT_eff_mod,-1.77939555414599,-0.0991017813909626
DS03,13,75,10000,LPT_eff_mod,-1.90172556393517,-0.108195521003047
DS03,13,76,10000,LPT_eff_mod,-2.01019033352595,-0.108195521003047
DS03,13,77,10000,LPT_eff_mod,-2.13430592524594,-0.117331527159703
DS03,13,1,10000,LPT_flow_mod,-0.00583373629774932,-0
DS03,13,2,10000,LPT_flow_mod,0.0113782083541085,-0
DS03,13,3,10000,LPT_flow_mod,-0.00554447205636142,-0
DS03,13,4,10000,LPT_flow_mod,-0.0143707645397315,-0
DS03,13,5,10000,LPT_flow_mod,-0.00529697050094111,-0.000306464246720709
DS03,13,6,10000,LPT_flow_mod,-0.00416822778465252,-0.000306464246720709
DS03,13,7,10000,LPT_flow_mod,-0.000435122402548712,-0.00214058437681815
DS03,13,8,10000,LPT_flow_mod,-0.0209525987323811,-0.00214058437681815
DS03,13,9,10000,LPT_flow_mod,-0.0212440246401466,-0.00214058437681815
DS03,13,10,10000,LPT_flow_mod,-0.0109519462180656,-0.00343128773245388
DS03,13,11,10000,LPT_flow_mod,-0.0325311184559162,-0.00343128773245388
DS03,13,12,10000,LPT_flow_mod,-0.0331937324193791,-0.00389995220013057
DS03,13,13,10000,LPT_flow_mod,-0.00824084356979871,-0.00389995220013057
DS03,13,14,10000,LPT_flow_mod,-0.015312923026394,-0.00389995220013057
DS03,13,15,10000,LPT_flow_mod,-0.0303129486494709,-0.00413826046083744
DS03,13,16,10000,LPT_flow_mod,-0.0470096243006098,-0.00488297300046909
DS03,13,17,10000,LPT_flow_mod,-0.0108869808166023,-0.00488297300046909
DS03,13,18,10000,LPT_flow_mod,-0.0424323829595938,-0.00488297300046909
DS03,13,19,10000,LPT_flow_mod,-0.0542415831906138,-0.00629781426756578
DS03,13,20,10000,LPT_flow_mod,-0.0400086791054838,-0.00629781426756578
DS03,13,21,10000,LPT_flow_mod,-0.012456049598614,-0.00629781426756578
DS03,13,22,10000,LPT_flow_mod,-0.0559171972642848,-0.00629781426756578
DS03,13,23,10000,LPT_flow_mod,-0.036585647801371,-0.00629781426756578
DS03,13,24,10000,LPT_flow_mod,-0.0771420280650498,-0.00790521989907716
DS03,13,25,10000,LPT_flow_mod,-0.0576256659760118,-0.0085619105095857
DS03,13,26,10000,LPT_flow_mod,-0.0882937463864498,-0.0085619105095857
DS03,13,27,10000,LPT_flow_mod,-0.0736068518515338,-0.0085619105095857
DS03,13,28,10000,LPT_flow_mod,-0.0592223889384698,-0.0085619105095857
DS03,13,29,10000,LPT_flow_mod,-0.0971898420116578,-0.0107785267942401
DS03,13,30,10000,LPT_flow_mod,-0.0712085680910508,-0.0108859165179746
DS03,13,31,10000,LPT_flow_mod,-0.0671784309654678,-0.0108859165179746
DS03,13,32,10000,LPT_flow_mod,-0.0817856419566508,-0.0108859165179746
DS03,13,33,10000,LPT_flow_mod,-0.118535160214301,-0.0134831949400545
DS03,13,34,10000,LPT_flow_mod,-0.108262573642694,-0.0134831949400545
DS03,13,35,10000,LPT_flow_mod,-0.0808576522674268,-0.0134831949400545
DS03,13,36,10000,LPT_flow_mod,-0.0788630874108088,-0.0134831949400545
DS03,13,37,10000,LPT_flow_mod,-0.0750672591741988,-0.0136693854205247
DS03,13,38,10000,LPT_flow_mod,-0.106669746605588,-0.0136693854205247
DS03,13,39,10000,LPT_flow_mod,-0.0728116870975108,-0.0136693854205247
DS03,13,40,10000,LPT_flow_mod,-0.140813034632703,-0.0197129061982378
DS03,13,41,10000,LPT_flow_mod,-0.104209165248796,-0.0197129061982378
DS03,13,42,10000,LPT_flow_mod,-0.139632573593571,-0.020995989131216
DS03,13,43,10000,LPT_flow_mod,-0.171114072606397,-0.0237533992647804
DS03,13,44,10000,LPT_flow_mod,-0.16321445200134,-0.0237533992647804
DS03,13,45,10000,LPT_flow_mod,-0.152882566413287,-0.0245015974569459
DS03,13,46,10000,LPT_flow_mod,-0.145048850097099,-0.0245015974569459
DS03,13,47,10000,LPT_flow_mod,-0.215057622155164,-0.0279893230984124
DS03,13,48,10000,LPT_flow_mod,-0.206191908166537,-0.0310040718381737
DS03,13,49,10000,LPT_flow_mod,-0.151547321552759,-0.0310040718381737
DS03,13,50,10000,LPT_flow_mod,-0.2546201709349,-0.0344810607131423
DS03,13,51,10000,LPT_flow_mod,-0.213003121696707,-0.0344810607131423
DS03,13,52,10000,LPT_flow_mod,-0.19932057036086,-0.0344810607131423
DS03,13,53,10000,LPT_flow_mod,-0.205299236860511,-0.0357810743299157
DS03,13,54,10000,LPT_flow_mod,-0.202059516035444,-0.0357810743299157
DS03,13,55,10000,LPT_flow_mod,-0.2764132593616,-0.0418027204198711
DS03,13,56,10000,LPT_flow_mod,-0.239949475213987,-0.0418027204198711
DS03,13,57,10000,LPT_flow_mod,-0.269312518325209,-0.0465563440098373
DS03,13,58,10000,LPT_flow_mod,-0.287672066117163,-0.0465563440098373
DS03,13,59,10000,LPT_flow_mod,-0.265378185589916,-0.0465563440098373
DS03,13,60,10000,LPT_flow_mod,-0.255786182643221,-0.0466013260999245
DS03,13,61,10000,LPT_flow_mod,-0.281276484094461,-0.0521557125851846
DS03,13,62,10000,LPT_flow_mod,-0.276941017194062,-0.0548338071961475
DS03,13,63,10000,LPT_flow_mod,-0.33398560314543,-0.0558180474624482
DS03,13,64,10000,LPT_flow_mod,-0.326054436948612,-0.0577346150785644
DS03,13,65,10000,LPT_flow_mod,-0.362974394261813,-0.0655304980698228
DS03,13,66,10000,LPT_flow_mod,-0.382968295462659,-0.0655304980698228
DS03,13,67,10000,LPT_flow_mod,-0.389194586628358,-0.0720585154441342
DS03,13,68,10000,LPT_flow_mod,-0.428616774958332,-0.0729622794788804
DS03,13,69,10000,LPT_flow_mod,-0.39506119169573,-0.0768700362584539
DS03,13,70,10000,LPT_flow_mod,-0.464301862690822,-0.0809698265237773
DS03,13,71,10000,LPT_flow_mod,-0.428003727809297,-0.0809698265237773
DS03,13,72,10000,LPT_flow_mod,-0.45576563419783,-0.0853966089995325
DS03,13,73,10000,LPT_flow_mod,-0.447113641921827,-0.0920386769327039
DS03,13,74,10000,LPT_flow_mod,-0.500886682220867,-0.0965028981282428
DS03,13,75,10000,LPT_flow_mod,-0.49982711699859,-0.100110207241218
DS03,13,76,10000,LPT_flow_mod,-0.560008306996634,-0.106279570796885
DS03,13,77,10000,LPT_flow_mod,-0.520398860615924,-0.109034991489055
DS03,13,1,10000,LPC_eff_mod,0,-0
DS03,13,2,10000,LPC_eff_mod,0,-0
DS03,13,3,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,4,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,5,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,6,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,7,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,8,10000,LPC_eff_mod,0,-3.93159088376496e-05
DS03,13,9,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,10,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,11,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,12,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,13,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,14,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,15,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,16,10000,LPC_eff_mod,0,-0.00246929270023705
DS03,13,17,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,18,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,19,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,20,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,21,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,22,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,23,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,24,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,25,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,26,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,27,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,28,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,29,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,30,10000,LPC_eff_mod,0,-0.00323124791777461
DS03,13,31,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,32,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,33,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,34,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,35,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,36,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,37,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,38,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,39,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,40,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,41,10000,LPC_eff_mod,0,-0.00488722046383947
DS03,13,42,10000,LPC_eff_mod,0,-0.00674568040655963
DS03,13,43,10000,LPC_eff_mod,0,-0.00674568040655963
DS03,13,44,10000,LPC_eff_mod,0,-0.00674568040655963
DS03,13,45,10000,LPC_eff_mod,0,-0.0106210499681366
DS03,13,46,10000,LPC_eff_mod,0,-0.0117216453845847
DS03,13,47,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,48,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,49,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,50,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,51,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,52,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,53,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,54,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,55,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,56,10000,LPC_eff_mod,0,-0.0127682810053916
DS03,13,57,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,58,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,59,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,60,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,61,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,62,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,63,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,64,10000,LPC_eff_mod,0,-0.0140999063967357
DS03,13,65,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,66,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,67,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,68,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,69,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,70,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,71,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,72,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,73,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,74,10000,LPC_eff_mod,0,-0.0175503349383532
DS03,13,75,10000,LPC_eff_mod,0,-0.0181958066424285
DS03,13,76,10000,LPC_eff_mod,0,-0.0181958066424285
DS03,13,77,10000,LPC_eff_mod,0,-0.0181958066424285
DS03,13,1,10000,LPC_flow_mod,0,-0
DS03,13,2,10000,LPC_flow_mod,0,-0
DS03,13,3,10000,LPC_flow_mod,0,-0
DS03,13,4,10000,LPC_flow_mod,0,-0
DS03,13,5,10000,LPC_flow_mod,0,-0
DS03,13,6,10000,LPC_flow_mod,0,-0
DS03,13,7,10000,LPC_flow_mod,0,-0
DS03,13,8,10000,LPC_flow_mod,0,-0
DS03,13,9,10000,LPC_flow_mod,0,-0
DS03,13,10,10000,LPC_flow_mod,0,-0
DS03,13,11,10000,LPC_flow_mod,0,-0
DS03,13,12,10000,LPC_flow_mod,0,-0
DS03,13,13,10000,LPC_flow_mod,0,-0
DS03,13,14,10000,LPC_flow_mod,0,-0
DS03,13,15,10000,LPC_flow_mod,0,-0
DS03,13,16,10000,LPC_flow_mod,0,-0
DS03,13,17,10000,LPC_flow_mod,0,-0
DS03,13,18,10000,LPC_flow_mod,0,-0
DS03,13,19,10000,LPC_flow_mod,0,-0
DS03,13,20,10000,LPC_flow_mod,0,-0
DS03,13,21,10000,LPC_flow_mod,0,-0
DS03,13,22,10000,LPC_flow_mod,0,-0
DS03,13,23,10000,LPC_flow_mod,0,-0
DS03,13,24,10000,LPC_flow_mod,0,-0
DS03,13,25,10000,LPC_flow_mod,0,-0
DS03,13,26,10000,LPC_flow_mod,0,-0
DS03,13,27,10000,LPC_flow_mod,0,-0
DS03,13,28,10000,LPC_flow_mod,0,-0
DS03,13,29,10000,LPC_flow_mod,0,-0
DS03,13,30,10000,LPC_flow_mod,0,-0
DS03,13,31,10000,LPC_flow_mod,0,-0
DS03,13,32,10000,LPC_flow_mod,0,-0
DS03,13,33,10000,LPC_flow_mod,0,-0
DS03,13,34,10000,LPC_flow_mod,0,-0
DS03,13,35,10000,LPC_flow_mod,0,-0
DS03,13,36,10000,LPC_flow_mod,0,-0
DS03,13,37,10000,LPC_flow_mod,0,-0
DS03,13,38,10000,LPC_flow_mod,0,-0
DS03,13,39,10000,LPC_flow_mod,0,-0
DS03,13,40,10000,LPC_flow_mod,0,-0
DS03,13,41,10000,LPC_flow_mod,0,-0
DS03,13,42,10000,LPC_flow_mod,0,-0
DS03,13,43,10000,LPC_flow_mod,0,-0
DS03,13,44,10000,LPC_flow_mod,0,-0
DS03,13,45,10000,LPC_flow_mod,0,-0
DS03,13,46,10000,LPC_flow_mod,0,-0
DS03,13,47,10000,LPC_flow_mod,0,-0
DS03,13,48,10000,LPC_flow_mod,0,-0
DS03,13,49,10000,LPC_flow_mod,0,-0
DS03,13,50,10000,LPC_flow_mod,0,-0
DS03,13,51,10000,LPC_flow_mod,0,-0
DS03,13,52,10000,LPC_flow_mod,0,-0
DS03,13,53,10000,LPC_flow_mod,0,-0
DS03,13,54,10000,LPC_flow_mod,0,-0
DS03,13,55,10000,LPC_flow_mod,0,-0
DS03,13,56,10000,LPC_flow_mod,0,-0
DS03,13,57,10000,LPC_flow_mod,0,-0
DS03,13,58,10000,LPC_flow_mod,0,-0
DS03,13,59,10000,LPC_flow_mod,0,-0
DS03,13,60,10000,LPC_flow_mod,0,-0
DS03,13,61,10000,LPC_flow_mod,0,-0
DS03,13,62,10000,LPC_flow_mod,0,-0
DS03,13,63,10000,LPC_flow_mod,0,-0
DS03,13,64,10000,LPC_flow_mod,0,-0
DS03,13,65,10000,LPC_flow_mod,0,-0
DS03,13,66,10000,LPC_flow_mod,0,-0
DS03,13,67,10000,LPC_flow_mod,0,-0
DS03,13,68,10000,LPC_flow_mod,0,-0
DS03,13,69,10000,LPC_flow_mod,0,-0
DS03,13,70,10000,LPC_flow_mod,0,-0
DS03,13,71,10000,LPC_flow_mod,0,-0
DS03,13,72,10000,LPC_flow_mod,0,-0
DS03,13,73,10000,LPC_flow_mod,0,-0
DS03,13,74,10000,LPC_flow_mod,0,-0
DS03,13,75,10000,LPC_flow_mod,0,-0
DS03,13,76,10000,LPC_flow_mod,0,-0
DS03,13,77,10000,LPC_flow_mod,0,-0
